<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.23	09:00:00	1800.924	1802.940	1792.492	1797.692	6606	0	200
2021.11.23	10:00:00	1797.695	1799.104	1795.701	1796.717	4066	0	200
2021.11.23	11:00:00	1796.699	1797.130	1793.513	1793.999	3839	0	200
2021.11.23	12:00:00	1793.975	1797.458	1791.338	1791.822	5426	0	200
2021.11.23	13:00:00	1791.790	1793.394	1783.987	1786.029	13125	0	200
2021.11.23	14:00:00	1786.059	1793.184	1785.432	1790.494	10669	0	200
2021.11.23	15:00:00	1790.463	1791.070	1784.636	1786.311	8623	0	200
2021.11.23	16:00:00	1786.302	1786.302	1781.957	1782.743	5474	0	200
2021.11.23	17:00:00	1782.711	1786.082	1782.107	1784.275	3909	0	200
2021.11.23	18:00:00	1784.307	1789.218	1781.914	1789.093	5399	0	200
2021.11.23	19:00:00	1789.062	1790.304	1787.964	1788.121	3399	0	200
2021.11.23	20:00:00	1788.091	1791.860	1787.616	1790.245	3706	0	200
2021.11.23	21:00:00	1790.215	1791.164	1788.899	1789.013	1845	0	200
2021.11.23	23:00:00	1789.209	1790.875	1788.487	1790.875	2605	0	200
2021.11.24	00:00:00	1790.910	1792.095	1790.325	1791.475	2484	0	200
2021.11.24	01:00:00	1791.472	1796.049	1788.970	1795.023	4596	0	200
2021.11.24	02:00:00	1794.993	1795.364	1793.014	1794.185	2919	0	200
2021.11.24	03:00:00	1794.193	1794.793	1792.776	1793.649	2316	0	200
2021.11.24	04:00:00	1793.625	1795.641	1792.675	1793.561	2117	0	200
2021.11.24	05:00:00	1793.560	1795.808	1793.122	1795.572	2124	0	200
2021.11.24	06:00:00	1795.580	1795.635	1792.312	1793.317	3420	0	200
2021.11.24	07:00:00	1793.287	1796.354	1791.851	1794.078	4068	0	200
2021.11.24	08:00:00	1794.048	1794.714	1790.338	1791.316	4228	0	200
2021.11.24	09:00:00	1791.347	1793.856	1790.800	1791.979	4227	0	200
2021.11.24	10:00:00	1792.010	1792.764	1788.388	1789.355	4091	0	200
2021.11.24	11:00:00	1789.324	1790.105	1785.436	1787.254	3722	0	200
2021.11.24	12:00:00	1787.222	1787.443	1784.239	1785.865	4216	0	200
2021.11.24	13:00:00	1785.834	1787.650	1781.683	1784.488	10370	0	200
2021.11.24	14:00:00	1784.519	1785.765	1778.150	1781.994	12217	0	200
2021.11.24	15:00:00	1781.963	1785.463	1779.562	1784.564	7686	0	200
2021.11.24	16:00:00	1784.597	1791.362	1783.398	1789.025	5487	0	200
2021.11.24	17:00:00	1789.046	1789.143	1784.667	1785.367	3692	0	200
2021.11.24	18:00:00	1785.343	1785.822	1783.611	1784.067	2915	0	200
2021.11.24	19:00:00	1784.097	1785.707	1782.457	1784.849	4301	0	200
2021.11.24	20:00:00	1784.815	1788.443	1784.598	1788.104	2861	0	200
2021.11.24	21:00:00	1788.134	1789.522	1788.039	1788.522	1342	0	200
2021.11.24	23:00:00	1788.695	1791.116	1785.988	1789.664	3372	0	200
2021.11.25	00:00:00	1789.698	1792.793	1789.201	1791.822	2284	0	200
2021.11.25	01:00:00	1791.821	1793.210	1790.063	1791.797	3765	0	200
2021.11.25	02:00:00	1791.804	1794.260	1791.414	1792.727	2249	0	200
2021.11.25	03:00:00	1792.739	1793.243	1791.896	1792.072	1636	0	200
2021.11.25	04:00:00	1792.074	1792.622	1791.659	1791.927	1146	0	200
2021.11.25	05:00:00	1791.932	1792.879	1791.435	1792.860	1871	0	200
2021.11.25	06:00:00	1792.888	1794.031	1792.261	1792.622	2454	0	200
2021.11.25	07:00:00	1792.641	1794.275	1792.531	1793.303	2319	0	200
2021.11.25	08:00:00	1793.299	1795.027	1793.091	1794.303	2512	0	200
2021.11.25	09:00:00	1794.334	1794.492	1791.919	1793.007	2927	0	200
2021.11.25	10:00:00	1793.006	1793.036	1790.303	1791.089	2287	0	200
2021.11.25	11:00:00	1791.098	1791.522	1789.846	1790.736	1961	0	200
2021.11.25	12:00:00	1790.738	1792.836	1790.524	1790.788	2541	0	200
2021.11.25	13:00:00	1790.755	1791.690	1789.299	1791.175	3667	0	200
2021.11.25	14:00:00	1791.178	1792.101	1790.175	1790.681	2291	0	200
2021.11.25	15:00:00	1790.683	1790.845	1787.851	1788.494	2870	0	200
2021.11.25	16:00:00	1788.524	1790.437	1788.024	1789.513	2039	0	200
2021.11.25	17:00:00	1789.510	1790.334	1788.057	1788.693	1539	0	200
2021.11.25	23:00:00	1790.271	1792.672	1790.148	1792.628	1924	0	200
2021.11.26	00:00:00	1792.616	1794.322	1789.970	1792.016	3883	0	200
2021.11.26	01:00:00	1792.011	1793.569	1790.854	1792.414	4015	0	200
2021.11.26	02:00:00	1792.412	1794.938	1791.802	1794.156	3191	0	200
2021.11.26	03:00:00	1794.186	1798.906	1794.179	1796.975	3872	0	200
2021.11.26	04:00:00	1796.982	1798.492	1796.651	1797.021	2273	0	200
2021.11.26	05:00:00	1797.019	1797.994	1795.257	1797.475	2296	0	200
2021.11.26	06:00:00	1797.466	1803.228	1797.430	1801.167	3643	0	200
2021.11.26	07:00:00	1801.174	1808.268	1800.194	1808.015	5916	0	200
2021.11.26	08:00:00	1807.983	1808.969	1797.597	1802.896	8977	0	200
2021.11.26	09:00:00	1802.866	1809.797	1801.982	1809.725	7126	0	200
2021.11.26	10:00:00	1809.694	1810.646	1805.908	1809.605	7177	0	200
2021.11.26	11:00:00	1809.637	1815.467	1809.137	1811.738	4825	0	200
2021.11.26	12:00:00	1811.734	1812.072	1805.765	1806.147	6202	0	200
2021.11.26	13:00:00	1806.132	1809.528	1798.888	1805.584	8525	0	200
2021.11.26	14:00:00	1805.577	1808.033	1795.371	1798.576	10789	0	200
2021.11.26	15:00:00	1798.544	1802.484	1797.557	1797.589	8232	0	200
2021.11.26	16:00:00	1797.594	1799.702	1780.054	1785.251	10357	0	200
2021.11.26	17:00:00	1785.219	1789.600	1783.346	1785.735	6414	0	200
2021.11.26	18:00:00	1785.767	1788.194	1783.464	1787.433	1007	0	200
2021.11.28	23:00:00	1788.597	1795.644	1780.238	1795.521	6519	0	200
2021.11.29	00:00:00	1795.490	1795.939	1790.276	1793.661	4782	0	200
2021.11.29	01:00:00	1793.693	1795.757	1789.901	1795.256	4894	0	200
2021.11.29	02:00:00	1795.222	1795.513	1792.343	1795.281	3384	0	200
2021.11.29	03:00:00	1795.288	1796.564	1793.906	1794.404	2578	0	200
2021.11.29	04:00:00	1794.401	1794.403	1791.146	1792.929	2284	0	200
2021.11.29	05:00:00	1792.896	1795.902	1792.145	1795.827	3309	0	200
2021.11.29	06:00:00	1795.822	1796.644	1794.571	1794.964	3404	0	200
2021.11.29	07:00:00	1794.995	1797.008	1791.974	1794.670	6192	0	200
2021.11.29	08:00:00	1794.702	1799.214	1792.870	1798.057	5611	0	200
2021.11.29	09:00:00	1798.037	1799.353	1796.698	1799.269	5469	0	200
2021.11.29	10:00:00	1799.300	1799.361	1794.679	1796.306	3499	0	200
2021.11.29	11:00:00	1796.303	1796.303	1793.221	1793.483	3080	0	200
2021.11.29	12:00:00	1793.479	1794.023	1790.253	1793.961	4828	0	200
2021.11.29	13:00:00	1793.992	1793.992	1786.637	1786.790	6601	0	200
2021.11.29	14:00:00	1786.799	1789.898	1784.111	1788.032	7480	0	200
2021.11.29	15:00:00	1788.060	1789.733	1785.213	1786.967	6853	0	200
2021.11.29	16:00:00	1786.935	1787.868	1782.494	1783.784	5876	0	200
2021.11.29	17:00:00	1783.775	1785.725	1782.454	1784.152	3861	0	200
2021.11.29	18:00:00	1784.142	1785.195	1782.627	1783.970	3389	0	200
2021.11.29	19:00:00	1783.940	1783.946	1781.122	1782.557	3431	0	200
2021.11.29	20:00:00	1782.587	1785.044	1782.011	1783.667	3807	0	200
2021.11.29	21:00:00	1783.633	1785.740	1782.476	1784.634	2188	0	200
2021.11.29	23:00:00	1785.097	1787.803	1784.539	1786.826	2069	0	200
2021.11.30	00:00:00	1786.816	1787.843	1784.726	1785.023	2626	0	200
2021.11.30	01:00:00	1785.014	1789.046	1783.010	1788.471	3858	0	200
2021.11.30	02:00:00	1788.502	1790.340	1787.764	1788.575	2774	0	200
2021.11.30	03:00:00	1788.606	1789.082	1788.040	1788.924	2124	0	200
2021.11.30	04:00:00	1788.922	1789.661	1788.156	1788.621	1864	0	200
2021.11.30	05:00:00	1788.607	1795.921	1787.963	1795.891	5418	0	200
2021.11.30	06:00:00	1795.859	1795.859	1791.330	1793.224	5675	0	200
2021.11.30	07:00:00	1793.256	1793.671	1789.921	1791.736	6027	0	200
2021.11.30	08:00:00	1791.739	1795.630	1791.605	1792.867	5905	0	200
2021.11.30	09:00:00	1792.837	1798.424	1791.457	1796.988	5357	0	200
2021.11.30	10:00:00	1796.992	1797.815	1794.952	1796.073	4046	0	200
2021.11.30	11:00:00	1796.048	1796.334	1791.853	1792.427	4354	0	200
2021.11.30	12:00:00	1792.459	1793.971	1788.839	1792.818	4439	0	200
2021.11.30	13:00:00	1792.787	1797.198	1789.649	1795.656	6997	0	200
2021.11.30	14:00:00	1795.625	1804.381	1793.660	1802.347	8560	0	200
2021.11.30	15:00:00	1802.337	1808.477	1783.199	1784.446	21774	0	200
2021.11.30	16:00:00	1784.415	1784.656	1770.587	1774.235	18369	0	200
2021.11.30	17:00:00	1774.242	1775.546	1769.681	1774.297	8224	0	200
2021.11.30	18:00:00	1774.330	1777.276	1773.572	1776.517	6334	0	200
2021.11.30	19:00:00	1776.552	1777.730	1774.408	1776.035	4352	0	200
2021.11.30	20:00:00	1776.068	1776.193	1770.912	1770.960	4940	0	200
2021.11.30	21:00:00	1770.990	1774.976	1770.846	1774.825	2261	0	200
2021.11.30	23:00:00	1774.947	1776.972	1772.165	1773.206	3053	0	200
2021.12.01	00:00:00	1773.209	1777.751	1772.598	1777.662	3579	0	200
2021.12.01	01:00:00	1777.660	1778.471	1773.587	1775.255	5032	0	200
2021.12.01	02:00:00	1775.256	1779.421	1775.063	1778.292	3857	0	200
2021.12.01	03:00:00	1778.293	1780.288	1777.700	1777.922	2805	0	200
2021.12.01	04:00:00	1777.938	1779.803	1777.306	1779.447	1969	0	200
2021.12.01	05:00:00	1779.445	1794.267	1778.763	1790.388	5485	0	200
2021.12.01	06:00:00	1790.358	1791.941	1785.900	1787.998	7098	0	200
2021.12.01	07:00:00	1788.028	1789.149	1784.203	1784.822	6181	0	200
2021.12.01	08:00:00	1784.792	1784.987	1776.623	1778.887	7373	0	200
2021.12.01	09:00:00	1778.918	1784.004	1777.605	1782.840	4348	0	200
2021.12.01	10:00:00	1782.871	1786.880	1781.937	1786.266	4061	0	200
2021.12.01	11:00:00	1786.267	1788.582	1785.033	1785.053	3218	0	200
2021.12.01	12:00:00	1785.085	1788.606	1784.915	1786.012	4309	0	200
2021.12.01	13:00:00	1786.046	1790.470	1782.675	1788.069	9370	0	200
2021.12.01	14:00:00	1788.070	1789.865	1783.147	1788.268	8135	0	200
2021.12.01	15:00:00	1788.298	1792.164	1784.037	1786.010	9740	0	200
2021.12.01	16:00:00	1785.977	1787.873	1781.191	1786.075	7254	0	200
2021.12.01	17:00:00	1786.045	1786.048	1782.116	1784.094	5562	0	200
2021.12.01	18:00:00	1784.063	1784.129	1780.804	1782.951	6229	0	200
2021.12.01	19:00:00	1782.946	1782.986	1779.211	1782.149	5086	0	200
2021.12.01	20:00:00	1782.118	1782.124	1777.321	1778.603	5279	0	200
2021.12.01	21:00:00	1778.571	1783.359	1778.433	1781.794	2473	0	200
2021.12.01	23:00:00	1781.574	1783.398	1780.689	1781.825	3168	0	200
2021.12.02	00:00:00	1781.812	1781.971	1779.588	1780.956	2894	0	200
2021.12.02	01:00:00	1780.959	1781.856	1779.558	1780.076	4268	0	200
2021.12.02	02:00:00	1780.073	1781.839	1779.576	1781.098	3185	0	200
2021.12.02	03:00:00	1781.068	1781.068	1779.053	1779.306	2725	0	200
2021.12.02	04:00:00	1779.311	1779.311	1776.302	1776.655	1962	0	200
2021.12.02	05:00:00	1776.688	1778.616	1774.979	1776.072	3172	0	200
2021.12.02	06:00:00	1776.042	1778.851	1775.693	1778.145	3177	0	200
2021.12.02	07:00:00	1778.113	1778.494	1774.883	1775.133	3713	0	200
2021.12.02	08:00:00	1775.165	1776.493	1767.092	1770.381	6214	0	200
2021.12.02	09:00:00	1770.368	1773.187	1769.979	1773.118	3799	0	200
2021.12.02	10:00:00	1773.148	1776.121	1772.589	1775.937	3824	0	200
2021.12.02	11:00:00	1775.925	1779.005	1775.582	1777.214	3790	0	200
2021.12.02	12:00:00	1777.198	1781.192	1776.877	1779.479	4778	0	200
2021.12.02	13:00:00	1779.510	1780.117	1773.577	1774.405	7511	0	200
2021.12.02	14:00:00	1774.435	1778.989	1763.061	1764.687	12618	0	200
2021.12.02	15:00:00	1764.657	1772.924	1763.834	1767.304	9488	0	200
2021.12.02	16:00:00	1767.272	1769.139	1764.978	1766.743	6303	0	200
2021.12.02	17:00:00	1766.712	1767.003	1762.151	1763.343	5468	0	200
2021.12.02	18:00:00	1763.334	1764.701	1761.841	1764.286	4340	0	200
2021.12.02	19:00:00	1764.267	1766.793	1764.267	1766.565	3154	0	200
2021.12.02	20:00:00	1766.595	1769.272	1766.267	1767.593	3631	0	200
2021.12.02	21:00:00	1767.624	1769.072	1767.624	1768.199	1857	0	200
2021.12.02	23:00:00	1769.678	1770.614	1768.956	1768.989	2153	0	200
2021.12.03	00:00:00	1768.985	1771.881	1767.487	1771.663	2572	0	200
2021.12.03	01:00:00	1771.683	1771.683	1767.725	1770.551	4035	0	200
2021.12.03	02:00:00	1770.549	1772.673	1769.821	1771.694	3115	0	200
2021.12.03	03:00:00	1771.725	1774.311	1771.563	1773.436	2529	0	200
2021.12.03	04:00:00	1773.456	1773.484	1771.839	1772.297	2072	0	200
2021.12.03	05:00:00	1772.295	1776.450	1772.068	1775.983	2735	0	200
2021.12.03	06:00:00	1776.014	1776.025	1771.638	1771.751	3037	0	200
2021.12.03	07:00:00	1771.756	1773.695	1770.217	1770.834	3626	0	200
2021.12.03	08:00:00	1770.802	1770.802	1767.504	1769.807	3713	0	200
2021.12.03	09:00:00	1769.772	1769.772	1766.078	1768.961	3125	0	200
2021.12.03	10:00:00	1768.992	1773.162	1767.939	1770.282	3180	0	200
2021.12.03	11:00:00	1770.305	1773.440	1770.292	1771.884	2848	0	200
2021.12.03	12:00:00	1771.852	1774.714	1771.504	1774.193	3154	0	200
2021.12.03	13:00:00	1774.224	1778.404	1766.163	1770.077	16470	0	200
2021.12.03	14:00:00	1770.045	1774.441	1766.666	1770.924	12814	0	200
2021.12.03	15:00:00	1770.893	1772.739	1766.358	1770.748	10743	0	200
2021.12.03	16:00:00	1770.715	1780.746	1769.767	1780.717	9249	0	200
2021.12.03	17:00:00	1780.749	1782.341	1779.022	1780.451	5635	0	200
2021.12.03	18:00:00	1780.461	1784.587	1779.446	1784.021	4943	0	200
2021.12.03	19:00:00	1784.053	1784.324	1781.530	1783.891	3766	0	200
2021.12.03	20:00:00	1783.861	1786.072	1782.276	1782.920	4741	0	200
2021.12.03	21:00:00	1782.890	1784.588	1782.160	1783.414	1849	0	200
2021.12.05	23:00:00	1782.102	1784.094	1780.691	1782.901	2235	0	200
2021.12.06	00:00:00	1782.933	1785.067	1782.810	1783.189	2730	0	200
2021.12.06	01:00:00	1783.223	1786.546	1782.158	1786.160	4059	0	200
2021.12.06	02:00:00	1786.149	1787.683	1785.907	1786.839	2756	0	200
2021.12.06	03:00:00	1786.848	1787.417	1783.551	1783.931	2219	0	200
2021.12.06	04:00:00	1783.930	1784.311	1781.231	1781.851	2365	0	200
2021.12.06	05:00:00	1781.850	1783.762	1781.071	1783.281	2739	0	200
2021.12.06	06:00:00	1783.298	1785.780	1782.202	1784.477	2917	0	200
2021.12.06	07:00:00	1784.445	1785.424	1781.845	1782.930	4072	0	200
2021.12.06	08:00:00	1782.897	1782.897	1779.005	1781.554	4054	0	200
2021.12.06	09:00:00	1781.584	1782.352	1777.721	1779.751	4163	0	200
2021.12.06	10:00:00	1779.715	1782.827	1779.542	1782.230	3245	0	200
2021.12.06	11:00:00	1782.222	1782.885	1779.458	1780.025	2819	0	200
2021.12.06	12:00:00	1780.040	1780.895	1776.491	1780.264	3657	0	200
2021.12.06	13:00:00	1780.298	1782.085	1776.476	1778.992	5455	0	200
2021.12.06	14:00:00	1778.958	1780.336	1775.506	1777.796	7068	0	200
2021.12.06	15:00:00	1777.826	1781.541	1777.305	1778.240	5300	0	200
2021.12.06	16:00:00	1778.243	1784.723	1777.663	1784.463	3504	0	200
2021.12.06	17:00:00	1784.470	1784.964	1779.570	1780.854	3362	0	200
2021.12.06	18:00:00	1780.821	1781.157	1777.895	1778.730	3129	0	200
2021.12.06	19:00:00	1778.761	1780.243	1777.772	1778.352	2446	0	200
2021.12.06	20:00:00	1778.357	1779.653	1778.024	1779.077	3022	0	200
2021.12.06	21:00:00	1779.108	1779.234	1778.216	1778.394	1342	0	200
2021.12.06	23:00:00	1778.810	1781.949	1778.809	1780.931	1404	0	200
2021.12.07	00:00:00	1780.899	1781.845	1779.216	1779.469	1905	0	200
2021.12.07	01:00:00	1779.474	1780.296	1778.420	1779.034	2778	0	200
2021.12.07	02:00:00	1779.065	1781.309	1778.659	1780.112	2401	0	200
2021.12.07	03:00:00	1780.143	1780.143	1777.346	1777.639	2443	0	200
2021.12.07	04:00:00	1777.618	1777.989	1776.841	1777.766	1859	0	200
2021.12.07	05:00:00	1777.786	1781.350	1776.997	1781.032	2441	0	200
2021.12.07	06:00:00	1781.000	1783.153	1780.846	1783.114	2845	0	200
2021.12.07	07:00:00	1783.144	1784.520	1782.244	1782.665	3339	0	200
2021.12.07	08:00:00	1782.703	1783.657	1780.981	1781.715	3314	0	200
2021.12.07	09:00:00	1781.712	1781.930	1777.376	1781.191	3917	0	200
2021.12.07	10:00:00	1781.160	1781.355	1778.270	1780.485	2837	0	200
2021.12.07	11:00:00	1780.478	1783.241	1780.289	1782.217	2504	0	200
2021.12.07	12:00:00	1782.248	1784.496	1782.087	1783.422	3361	0	200
2021.12.07	13:00:00	1783.391	1783.624	1771.828	1775.238	7222	0	200
2021.12.07	14:00:00	1775.269	1781.563	1773.673	1779.665	7185	0	200
2021.12.07	15:00:00	1779.624	1783.965	1778.841	1782.502	5790	0	200
2021.12.07	16:00:00	1782.505	1787.791	1782.051	1785.917	4820	0	200
2021.12.07	17:00:00	1785.960	1786.818	1781.915	1783.052	2940	0	200
2021.12.07	18:00:00	1783.044	1784.339	1782.181	1784.027	2935	0	200
2021.12.07	19:00:00	1784.057	1785.467	1783.755	1784.840	2288	0	200
2021.12.07	20:00:00	1784.825	1786.372	1784.649	1785.338	2749	0	200
2021.12.07	21:00:00	1785.307	1785.307	1783.892	1784.067	1279	0	200
2021.12.07	23:00:00	1784.417	1785.339	1783.623	1784.719	1176	0	200
2021.12.08	00:00:00	1784.685	1786.085	1784.542	1785.278	1938	0	200
2021.12.08	01:00:00	1785.291	1787.346	1784.471	1786.738	2858	0	200
2021.12.08	02:00:00	1786.734	1790.375	1786.724	1790.071	3008	0	200
2021.12.08	03:00:00	1790.084	1790.511	1787.696	1787.914	2232	0	200
2021.12.08	04:00:00	1787.908	1789.533	1787.486	1789.290	1394	0	200
2021.12.08	05:00:00	1789.259	1790.812	1788.663	1790.761	2213	0	200
2021.12.08	06:00:00	1790.760	1791.522	1788.128	1788.628	2579	0	200
2021.12.08	07:00:00	1788.632	1791.494	1786.497	1789.806	3311	0	200
2021.12.08	08:00:00	1789.774	1790.186	1785.787	1788.686	4151	0	200
2021.12.08	09:00:00	1788.685	1790.174	1788.037	1789.628	3034	0	200
2021.12.08	10:00:00	1789.598	1793.061	1788.660	1792.000	3319	0	200
2021.12.08	11:00:00	1791.986	1792.517	1782.610	1786.664	6590	0	200
2021.12.08	12:00:00	1786.636	1787.009	1783.461	1784.487	5390	0	200
2021.12.08	13:00:00	1784.492	1785.650	1781.533	1783.188	6579	0	200
2021.12.08	14:00:00	1783.226	1783.351	1779.530	1781.435	6768	0	200
2021.12.08	15:00:00	1781.401	1784.857	1780.166	1782.426	5543	0	200
2021.12.08	16:00:00	1782.456	1783.215	1781.090	1782.472	3734	0	200
2021.12.08	17:00:00	1782.507	1784.997	1782.354	1784.316	2706	0	200
2021.12.08	18:00:00	1784.346	1785.406	1783.626	1784.524	3375	0	200
2021.12.08	19:00:00	1784.526	1786.295	1784.341	1785.603	2397	0	200
2021.12.08	20:00:00	1785.628	1786.786	1785.397	1785.628	2234	0	200
2021.12.08	21:00:00	1785.595	1785.760	1782.291	1782.960	1821	0	200
2021.12.08	23:00:00	1783.095	1784.675	1782.922	1783.494	1702	0	200
2021.12.09	00:00:00	1783.474	1785.405	1782.670	1784.744	2007	0	200
2021.12.09	01:00:00	1784.712	1784.712	1782.488	1784.355	2810	0	200
2021.12.09	02:00:00	1784.339	1784.502	1782.091	1783.357	2711	0	200
2021.12.09	03:00:00	1783.358	1784.509	1782.775	1784.467	1859	0	200
2021.12.09	04:00:00	1784.473	1786.077	1784.264	1785.927	2005	0	200
2021.12.09	05:00:00	1785.897	1787.012	1785.427	1785.662	2583	0	200
2021.12.09	06:00:00	1785.654	1786.618	1783.854	1783.954	2153	0	200
2021.12.09	07:00:00	1783.924	1787.081	1783.158	1786.170	3050	0	200
2021.12.09	08:00:00	1786.138	1787.554	1782.621	1784.408	4054	0	200
2021.12.09	09:00:00	1784.409	1785.532	1781.885	1782.793	3634	0	200
2021.12.09	10:00:00	1782.827	1784.080	1781.244	1782.889	2974	0	200
2021.12.09	11:00:00	1782.866	1783.894	1779.337	1780.322	3196	0	200
2021.12.09	12:00:00	1780.291	1780.291	1774.856	1776.328	4618	0	200
2021.12.09	13:00:00	1776.326	1778.690	1773.544	1777.628	7988	0	200
2021.12.09	14:00:00	1777.596	1782.832	1773.655	1776.625	7358	0	200
2021.12.09	15:00:00	1776.569	1780.342	1774.749	1779.562	5526	0	200
2021.12.09	16:00:00	1779.527	1780.826	1774.943	1776.193	3860	0	200
2021.12.09	17:00:00	1776.188	1778.534	1776.188	1776.935	2502	0	200
2021.12.09	18:00:00	1776.965	1778.258	1773.417	1778.235	4853	0	200
2021.12.09	19:00:00	1778.229	1778.229	1775.004	1776.055	2526	0	200
2021.12.09	20:00:00	1776.060	1776.505	1775.225	1775.289	2412	0	200
2021.12.09	21:00:00	1775.320	1775.773	1774.715	1775.130	1337	0	200
2021.12.09	23:00:00	1775.884	1776.327	1775.645	1776.327	1247	0	200
2021.12.10	00:00:00	1776.329	1778.033	1776.108	1776.624	1983	0	200
2021.12.10	01:00:00	1776.655	1779.036	1775.548	1778.281	2427	0	200
2021.12.10	02:00:00	1778.279	1779.606	1777.732	1777.902	2277	0	200
2021.12.10	03:00:00	1777.910	1779.582	1777.739	1778.479	1701	0	200
2021.12.10	04:00:00	1778.469	1779.401	1776.966	1778.073	1923	0	200
2021.12.10	05:00:00	1778.041	1778.538	1777.030	1777.077	2037	0	200
2021.12.10	06:00:00	1777.047	1777.432	1771.209	1773.313	4031	0	200
2021.12.10	07:00:00	1773.344	1774.143	1771.289	1772.968	2688	0	200
2021.12.10	08:00:00	1772.973	1773.333	1770.345	1771.600	3683	0	200
2021.12.10	09:00:00	1771.601	1772.068	1769.919	1770.796	2662	0	200
2021.12.10	10:00:00	1770.807	1771.766	1770.355	1771.177	2181	0	200
2021.12.10	11:00:00	1771.147	1772.574	1770.508	1772.101	2129	0	200
2021.12.10	12:00:00	1772.071	1773.774	1771.697	1773.556	2608	0	200
2021.12.10	13:00:00	1773.552	1784.944	1772.225	1783.857	13096	0	200
2021.12.10	14:00:00	1783.890	1789.123	1778.589	1780.125	10603	0	200
2021.12.10	15:00:00	1780.103	1784.625	1779.017	1783.125	5979	0	200
2021.12.10	16:00:00	1783.159	1786.407	1783.114	1784.486	3687	0	200
2021.12.10	17:00:00	1784.496	1785.144	1782.881	1783.407	2660	0	200
2021.12.10	18:00:00	1783.403	1785.009	1782.590	1782.731	3128	0	200
2021.12.10	19:00:00	1782.716	1783.144	1781.370	1782.226	2257	0	200
2021.12.10	20:00:00	1782.257	1783.083	1781.777	1782.729	1798	0	200
2021.12.10	21:00:00	1782.760	1783.149	1782.032	1782.805	1066	0	200
2021.12.12	23:00:00	1782.732	1784.389	1782.710	1783.216	1672	0	200
2021.12.13	00:00:00	1783.217	1783.582	1782.450	1782.612	1761	0	200
2021.12.13	01:00:00	1782.646	1786.834	1782.584	1786.761	2994	0	200
2021.12.13	02:00:00	1786.729	1788.068	1785.510	1785.747	2499	0	200
2021.12.13	03:00:00	1785.738	1786.531	1785.348	1785.990	1418	0	200
2021.12.13	04:00:00	1785.976	1786.903	1785.590	1786.331	1205	0	200
2021.12.13	05:00:00	1786.322	1786.780	1784.452	1784.866	1873	0	200
2021.12.13	06:00:00	1784.898	1786.009	1784.032	1784.473	2516	0	200
2021.12.13	07:00:00	1784.438	1786.125	1783.122	1785.410	2416	0	200
2021.12.13	08:00:00	1785.442	1787.797	1785.432	1786.626	3290	0	200
2021.12.13	09:00:00	1786.627	1786.866	1783.265	1785.239	2432	0	200
2021.12.13	10:00:00	1785.225	1787.174	1784.373	1786.878	2589	0	200
2021.12.13	11:00:00	1786.910	1788.482	1786.252	1788.003	2384	0	200
2021.12.13	12:00:00	1788.004	1791.381	1787.215	1789.933	3104	0	200
2021.12.13	13:00:00	1789.941	1790.131	1781.761	1782.833	5487	0	200
2021.12.13	14:00:00	1782.803	1789.058	1781.725	1788.705	5580	0	200
2021.12.13	15:00:00	1788.737	1789.284	1785.352	1786.828	4676	0	200
2021.12.13	16:00:00	1786.837	1790.098	1786.100	1788.622	3552	0	200
2021.12.13	17:00:00	1788.659	1788.762	1787.197	1788.265	2532	0	200
